tweet_text,emotion,sentiment
"@romanewseu Continua l'ondata di #fango su @OfficialRadja.... Ora manca solo qualcuno che dica di averlo visto rubare i palloncini ai bambini nei parchi di Milano, non pagare il biglietto al cinema e, ADDIRITTURA, aver sputato un chewing-gum per terra!!!
#vergogna #pennivendoli #Nainggolan",anger,negative
"@VoceGiallorossa @Javi_Pastore @OfficialRadja @OfficialASRoma No.
Giocatori completamente diversi, uno non può sostituire l'altro.

Con Pastore guadagni in piedi ma zero carattere, fisico e corsa (è lento come i fango).
Senza Radja perdi tutto, piedi, carattere, fisico, corsa, recupero palloni, grinta. Darlo via è una pura idiozia.",anger,negative
@RaiolaFeli @dries_mertens14 @liviovarriale @AlfredoPedulla Feli ma che perdi tempo con questo pagliaccio???,anger,negative
@MauroIcardi Troppo facile dirlo ora.....dicevate fermarci durante la partita è dare VOI un segnale forte ai vostri tifosi....Siete SQUALLIDI!!!!,joy,positive
@MicheleVietto @Simo_Ventura @Cristiano @juventusfc Guarda cosa non si fà per due click in più. #delusione,anger,negative
"@LamagicaU @Ethernalcity1 @OfficialRadja Te la potrei rigirare. Se non hai vinto con, figurati senza. E soprattutto se lo vuoi cedere non darlo all'inter, evita di rafforzare una diretta concorrente",anger,negative
@OfficialASRoma quando fate le campagne abbonamenti però fate meno gli stronzi....che pe venne mettete  i giocatori più rappresentativi poi viene fuori che già non era più nei piani della società #iocisono e spero pure @OfficialRadja https://t.co/LTwRQpTDsQ,anger,negative
@OnlySisa @D_Ospina1 Faglielo capire. Adesso sono tutti tecnici di sto cazzo.,anger,negative
Vorrei che @OfficialRadja rilasciasse qualche dichiarazione perché noi tifosi non meritiamo sti teatrini,anger,negative
"@cranci @G_Higuain embe' voi avete i singoli idioti mentre noi invece siamo tutti ugualI ?

Capisco il vostro entusiasmo per #Cr7 ma non ho letto un solo messaggio di dispiacere per Higuain, non che me ne freghi..ma è la realtà.",sadness,negative
E razzisti che possono offendere impunemente @MedhiBenatia Siete razzisti tutti se non avete dato il nome del colpevole e avete dato tutti voi del BEOTA ai tifosi della @juventusfc se non punite il vostro dipendente @realvarriale https://t.co/2F1P85ggtr,anger,negative
@interitecronica @capuanogio @Inter @OfficialRadja no evidenzia la merda d elite italiana,anger,negative
@OfficialASRoma @OfficialRadja Lo avete venduto!!!! Manchi pezzo di merda insieme a pallottola bla bla bla!!!!!!,anger,negative
@SergioRamos sei un pezzo di merda ? ti devi spaccare tutte e due le ginocchia,anger,negative
@dondiegotheone @Gazzetta_it @MauroIcardi @BarigelliS @il_Malpensante @s_tamburini @gabrieleporri @AndreaGuera83 @Strava78 @tantononcambio @Divino_2 @SBertagna @Alex_Cavasinni @robpinna90 E con sta storia del 5 Maggio ripetitivi e noiosi.Risulta che a Maggio è stata scritta la STORIA.Amala https://t.co/vdxVAHu09s,anger,negative
"Sono passati quattro giorni e mi sembra un'eternità, a volte mi manchi un po' di più @Cristiano",sadness,negative
"@OfficialRadja SE AMI QUESTA GENTE E QUESTA MAGLIA DILLO DAVANTI A TUTTI CHE TI STANNO CACCIANDO VIA ......DILLO......NESSUNO MAI CHE HA LE PALLE DI DIRE LA VERITA' ???
L'UNICO FU RUDI GARCIA CHE DISSE CHE QUESTI VOGLIONO VENDERE E NON COMPRARE",anger,negative
@realvarriale @KMbappe @G_Higuain @PauDybala_JR Deludente anche #Maradona #Maradroga in tribuna. Che stasera si fa una bella tiratona.,joy,positive
@Giangidorsi @OfficialRadja Gli eroi non si vendono .... gli idoli non si vendono.... il sogni di vedere il ninja alzare un trofeo con la nostra maglia non si vende ..... Monchi perché???!!!!,anger,negative
@Alissonbecker @OfficialASRoma Ci mancherai. Abbiamo mandato via il numero 1. Assurdo,sadness,negative
@AvantiEffeci @Rafinha Come potrei odiare un grande interista come te?,anger,negative
"@alber10rule @velevero @Cuadrado Gli ultimi mesi è stato imbarazzante però. Speriamo recuperi anche lui mentalmente...
A proposito, visto che stravedi: Sancho del Dortmund non ti sembra la versione 2.0 di Juan?",sadness,negative
"@SimoCian7 @GFI65 @juventusfcen @Cristiano @OfficialSSLazio @F_Andersoon Vedo che sei laziale; se sono cazzate che motivo c'è di innervosirsi? Stasera probabilmente avrai la conferma della tua teoria. Per quanto riguarda me, ho semplicemente chiesto al prof. un parere su quanto scritto da Festa, non certo l'ultimo degli sprovveduti in materia.",anger,negative
"@PReina25 Tutto è passato si , ma il nostro amore quello no, non passerà . I soliti pregiudicativolevano gettare(molti lo hanno fatto ) fango sulla tua onorabile persona , ma sono rimasti delusi...Volevano dire: anche voi !Anche voi avete i vostri condannati..Ed invece no , tu ne sei..",sadness,negative
"@EpyAle @Cristiano Ragazzi..... ma ce ne rendiamo conto che QUESTO è NOSTRO??? CAZZO È UN NOSTRO GIOCATORE...
Porca trota CHE CAZZO DI STORIA...
CRISTIANO RONALDO ATTACCANTE DELLA JUVENTUS....",anger,negative
"@joaome17 Spero sia #fakenews quella che hai rifiutato il #Chelsea solamente perché non vuoi essere allenato da #sarri.Ti auguro,anzi no lo sei già un calciatore #fallito e strapagato,ti meriti tutti i #fischi, i #tweet e gli insulti che ti vengono fatti
#joaomario #inter #FCIM",anger,negative
"@SkySport @OfficialRadja @GiorgiaCenni9 gli fa schifo pure la sciarpa, core giallorosso",anger,negative
"@SergioRamos @MoSalah Sei la VERGOGNA DEL CALCIO, SERGIORAMOS sei UN MACELLAIO,non un calciatore,persona scorretta non un campione",anger,negative
"@AlessioSkriniar @JferreiraBeIN @LilArly294 @joaome17 @Wolves @beinsports_FR Di cazzari è pieno, infatti questa è una cazzata",anger,negative
"@Rossella875 @kkoulibaly26 È una merda, quelli non sono tifosi di calcio, non sono tifosi della squadra internazionale, sono semplicemente degli stronzi frustrati, ad Asamoah che non ha certamente parenti norvegesi, dopo il salvataggio sulla linea, non avranno sicuramente urlato i soliti buhh di merda",anger,negative
@OfficialASRoma @Florenzi Ieri sto ridicolo ce stava a fa buttà via i 3 punti,anger,negative
@ansa1979ansa @realvarriale @dries_mertens14 Guarda ke cuadrado in 15 minuti.. e volato x terra 50 volte...dovrebbero radiarlo allora.!!!,anger,negative
"@realvarriale @kkoulibaly26 @sscnapoli @Lor_Insigne Ma smettila ma ti rendi conto che sei giornalista, ma quale designazione. Ma la smetti di insinuare, lo vuoi capire che fomenti gli ignoranti. Ma che razza di giornalista sei, ma vergognati",anger,negative
"troppo lavoro nel periodo natalizio per poter dissertare con voi amici, ma una cosa voglio dirla, ieri sera è stato vergognoso non battere il psv, ma la sfortuna avuta nel ciclo più duro di partite dell'intera stagione, a partire da @OfficialRadja arrivnado agli episodi delle &gt;",sadness,negative
"@kkoulibaly26 grande Kalidou ?
e scusa per quello che è successo
@inter e la vera Milano non sono quello !",sadness,negative
"@ibradiagne31 @douglascosta Non sanno cos'è il razzismo, quello vero, non lo so nemmeno io,  fortunatamente. Non sanno quello che dicono, sono dei poveracci.",anger,negative
@JesseLingard ahhaahahahhahaha go home stupid cunt hahahahhhha #brexit,joy,positive
"@TweetGino @MATUIDIBlaise Una tifoseria di merda che dove va fa casino che ogni volta devi sperare di non incrociare in qualche autogrill. E invece che punire loro e impedirgli di fare danno ovunque vanno,chiudono le curve degli avversari.",anger,negative
"@nonleggerlo @Inter @Rafinha Nei due è molto difficile, sarebbe sprecato e gli toglierebbe lucidità.
Potrebbe essere una splendida mezzala sinistra di un centrocampo a 3.",sadness,positive
"@oprofondo @Isa_bella_dr @OfficialRadja Io paragono gli sfigati che osannano e sbavano per i giocatori..io sn della Roma e tifo la maglia della Roma, non i crestini o i tatuaggi..schifo i giocatori che se fanno gli svuotini con i bimbi per strada e sparano cazzate..e preferirei che non facciano assist no look per Manè!",anger,negative
@lmrodriguez0915 @Ay0obala70 @KingIdris1111 @juventusfc @Cristiano Vai a cagare coglione,anger,negative
"@CucchiRiccardo, non pensa che larrivo di @Cristiano, per quanto possa aumentare lappeal della Serie A, comporterà un campionato molto meno competitivo rispetto allanno scorso?  Bene per la juve, ma per il resto della Serie A non mi sembra una vittoria... Un saluto!",sadness,negative
@OfficialASRoma io mi fido di @leonsfdo ma li mortacci vostra @OfficialRadja NO,anger,negative
hahahahah No hay PENAL!!!! @neymarjr dejate de tirarte al piso malcriado... hahahahaha,anger,positive
"@enzolotto @fabisor @realvarriale @gallobelotti Qui sento parlare di disonesto e vergognoso, ma nessuno che si prende la briga di elencare tutti (tutti) i fatti, da una parte ma soprattutto dallaltra. Porto molto rispetto per la città di Napoli ma quello scudetto lavete perso da soli.",anger,negative
"Comunque dico che i cori su lava e colera *non* sono la stessa cosa di prendersela con @kkoulibaly26.
Un conto è prendersela con una collettività, un conto prendersela con un singolo.

Gravi entrambi, ma il secondo molto di più.",anger,negative
Troppa #Fra e troppo @KMbappe x #Argentina fuori dai mondiali. Fuoriclasse del PSG firma una doppietta ed è devastante con le sue accelerazioni. Malinconica uscita di scena di #Messi che incide poco. In panchina @G_Higuain e @PauDybala_JR deludenti come Albiceleste di #Sampaoli.,sadness,negative
@GianguidT @realvarriale @Cristiano @juventusfc @Atalanta_BC Tre tweet per dire cosa? Una risposta come i bambini.. mamma mia come stai rovinato.. tre sedi.. bene ma non benissimo dai. Ora vai a difendere la città forza che mi sono scocciato..,anger,negative
@kkoulibaly26 Da juventino. Sei un grandissimo giocatore. Non crollare a causa dell'idiozia dei cosiddetti tifosi. Di sportivo non hanno nulla questi scemi,anger,negative
"Ho capito @OfficialRadja  , era la penna normale che non ti piaceva https://t.co/slcFoBkkjL",sadness,negative
@OrraStefano Stanotte ho sognato che l'Inter stava trattando @nglkante ... La prima notizia che ho letto stamattina su Twitter era che lo stava trattando il Barcellona... :(:(:(,fear,negative
"@dariogattuso @Andrea96991507 @Blulightrevenge @MbCodone @Cristiano @sscnapoli @lotebusters @SgSimoncino Non lo metto in dubbio. Ma dire che Napoli è una pattumiera, è alquanti ridicolo.",anger,negative
@_avvocato @simonestenti @Cristiano @Lor_Insigne @paolorossi1965 Ci devessere un errore. 11/119 fa cagare di brutto,anger,negative
"@realvarriale @francescoceccot @StefanoDiscreti @kkoulibaly26 @sscnapoli @Lor_Insigne La colpa è di tutti questi idioti che regalano , ad ogni sconfitta vostra , un pretesto per sviare il discorso dalla partita persa ...",anger,negative
Sarai l idolo della tifoseria più cattiva e antisportiva d Italia. @Cristiano,anger,negative
"E' assurdo che un campione come te, tra i centrocampisti piu' forti d'Europa venga fatto fuori dalla nazionale per giocatori MEDIOCRI. Mi dispiace tantissimo @OfficialRadja, Martinez non capisce un cazzo di calcio! @BelRedDevils",sadness,negative
@Inter @Asabob20 un primo tempo così brutto ma brutto brutto brutto.. mai visto,sadness,negative
@wandaicardi27 @MauroIcardi Non rinnovare! Questo è un campione non fargli fare la carriera di Batistuta sprecata in una squadretta! Sveglia,anger,positive
"@iustoemilio @NapoliOutsider @Sport_Mediaset @Cristiano @juventusfc Eh, guarda. È imbarazzante per chiunque.",anger,negative
"@OfficialASRoma @Fede2Fazio @Cristante @Hyundai_Italia partita orribile, cacciatelo via!",fear,negative
@MarcosAsensio5 @SergioRamos @MoSalah E' soltanto un pezzo di merda vigliacco...lo ha fatto di proposito. Come poteva pensare che non gli avrebbe rotto la spalla? Con @MoSalah fuori è cambiata la partita. Idiota sei tu. Prendete per il culo qualcun altro...madridisti di merda. #sergioramos #UCLfinal #Salah https://t.co/pme4gXrTb3,anger,negative
"@stetho83 @PReina25 @MassMirabelli Ste scusami ma pecchi di eccesso di presunzione. Fossi solo te a pensarla così.  Poi con questo tono... ""sto ancora aspettando"", ""qui urge telefonata""... guarda che non hai priorità rispetto ai migliaia di messaggi che ricevo. Anche perché spesso ti avviti in polemiche da ore.",anger,negative
@juventusfc @bonucci_leo19 Purtroppo anche il difensore più scarso e vergognoso della storia finisce nel museo,anger,negative
"@forumJuventus MA QUESTI 2 COGLIONI DI iTA1  , I PASSAGGI DI @douglascosta NON PERFETTI .
O non state guardando il giocatore che maggie sta facendo o siete cosi tanto gelosi di lui e la sua qualità",sadness,negative
@kkoulibaly26 Mi dispiace per gli insulti che hai subito e mi  dissocio completamente da quella minoranza razzista che ti ha offeso. ??,anger,negative
"@f_alogna @zazzatweet @MedhiBenatia @CrozzaTweet @juventus Hai ragione. Allo stesso modo penso che dovrebbero andare fermati e chiedere scusa i vari Crozza e Gnocchi, anche loro spesso troppo offensivi",anger,negative
@NPAFNSIN @gemale76 @juventusfc @douglascosta ed è anche fatto male brutto da vedere e da sentire,sadness,negative
@CarloRienzi @Cristiano @juventusfc I consumatori del prodotto Calcio Italia non sono tutelati da queste frasi. Anzi.,anger,negative
"@VincentiEnrico @cr7 @juventusfc Enri, @cr7 non è laccount giusto... prova @cristiano",sadness,negative
@mario_nogood @juventusfc @MarioMandzukic9 E adesso fate fuori i galletti francesi così abbassano la cresta questi boriosi e antipatici transalpini!!!,anger,negative
@kkoulibaly26 mi dispiace Koulibaly ma quelli non sono interisti sono dei poveri coglioni che non hanno una vita e vanno allo stadio per sfogarsi! noi interisti siamo fratelli del mondo e il colore della pelle non fa nessuna differenza,anger,negative
"Ti devi vergognare.
Rappresenti il tuo Paese, hai soldi, fama e puoi permetterti tutto.
Ci sono milioni di bambini che ti guardano e sognano, magari alcuni anche di essere proprio te, e tu ti rifiuti fingendo mal di schiena.
Sei una merda, @nikola_kalina. #Kalinic #CRO #Worldcup",anger,negative
"@2pesi_2misure @SalvatoreVENER7 @MarzianoAnsioso @realvarriale @MarioMandzukic9 Purtroppo a volte cè gente che dovrebbe accendere il cervello prima di parlare, e poi noti che alla fine fanno figure di merda da soli come quello scemo che ha scritto che mandzukic dovrebbe perdere in finale",anger,negative
"Macché @SimoneZaza macché @gallobelotti macché @Benzema macché @AlvaroMorata macché @G_Higuain ecco l'attaccante che la @sampdoria doveva acquistare..

@unavitadacinema Ferrero pensaci per Gennaio! 

Ha uno stacco bestiale!! https://t.co/tQoA6uS4d7",anger,negative
@realvarriale @kkoulibaly26 @sscnapoli @Lor_Insigne Quanto è patetico,anger,negative
"@realvarriale @ADeLaurentiis @OfficialAllegri @kkoulibaly26 @Lor_Insigne Secondo te, DeLaurentis ha sbagliato, ma lo fai notare solo perché Allegri ha parlato e il napoli ha perso, altrimenti finiva tutto nel dimenticatoio come sempre. Sei un ridicolo.",anger,negative
"@alexthesciarre @Fede2Fazio Cancelo é tutto fuorché prevedibile,  inoltre dal lato opposto giocherà Dybala o Cristiano che tendono a scivolare. A mio avviso partita tutt'altro che prevedibile",joy,negative
"Il mio povero cuore!
 RIPORTALO a casa @PauDybala_JR
#Dybala #Pogba #adidas https://t.co/ZslGo3n2h7",sadness,negative
"No ma il like di @jksheva7 alla foto di @Cristiano con la maglia #rubentus non ce la faccio a digerirlo. 
Cazzo metti il like ???",anger,negative
"@tuttosport Ma siete seri?Cioè neanche un piccolo trafiletto sul @Palloned'Oro? Credo siate l'unico giornale italiano a non menzionare,proprio oggi, @lukamodric10. Dire che sono basito è un eufemismo. (anche @MauroIcardi migliore calciatore @SerieA .ma figuriamoci se merita 2 righe!)#assurdo",anger,negative
@RafAuriemma @MrAncelotti @sscnapoli @mbatshuayi ancora un altro guarda un pò non sapete chi comprare ah ah ah siete ridicoli,anger,negative
"@Andreas52999987 @BBilanShit @SgSimoncino @GiaKle60 @dondiegotheone @EvaAProvenzano @TuriCiulla64 @Cristiano @juventusfc @SkySport @RaiSport @il_Malpensante @s_tamburini @AndreaGuera83 @Strava78 @tantononcambio @gabrieleporri @real_jaywill_22 Innanzitutto modera i termini. Non sono una tua parente e, mi spiace, non scendo al tuo livello. Forse non sai che solo voi avete cercato #CR7 e certamente sarete felici insieme, ma questo non cambia la storia. Troglodita. https://t.co/c7bjBsoA8H",anger,negative
Grazie solo a @MauroIcardi @MPolitano16 e a #skrian per avercela messa tutta tutto il resto è buio pesto! Spalletti in panca cosa ci sei a fare? Le tue disamine sono anche peggio dei tuoi cambi #incazzatanera #amala,anger,negative
@Cristiano @juventusfc fottuto stronzo ho pianto per te per una settimana,sadness,negative
Così @paulpogba non viene neanche da noi. Che uomo inutile Mou. https://t.co/IRuDXD7VLw,anger,negative
@Inter @ddambrosio @OfficialRadja mettetela almeno su youtube sul sito non funziona,anger,negative
@toscanication @Cristiano a quella cifra non ci arrivo anche volendo,anger,negative
@ErikLamela che mi delude mettendosi la divisa dei Clippers... quanti dispiaceri https://t.co/eMZTUmtUaO,sadness,negative
Già ho negli occhi che tipo di partita farai domani e per questo ti dico che ti odio @Lor_Insigne,anger,negative
@douglascosta Siete campioni a rubare.sei un pezzo di merda nera .,anger,negative
"@gigginotweet @PReina25 Sì, ma a te che t n fott?!! Ti ha ammazzato il gatto? Sta Milano e gli vuoi rompere i coglioni? Non ho capito: che deve fare per non turbare più il tuo nobile animo, suicidarsi?",anger,negative
"@dottkangura @CAPRY90 @joaome17 Ma cazzo dici?
Uno che ha ridicolizzato l'inter quando era in prestito in un'altra squadra e che non lo comprerebbe neanche l'ascoli, che cazzo di capitale è uno così?",anger,negative
@RollingStoneita @Cristiano @juventusfc Ma che cazzo dite??????,anger,negative
"@IkerCasillas @SergioRamos @officialpepe Iker io piango, non puoi farmi questo",sadness,negative
"Privarsi di @Alissonbecker è un suicidio, a meno che non hai #ManuelNeuer per le mani https://t.co/t80zmjIsJu",sadness,negative
"@Tikitakaita1 penosissimo #pardi incompetente allennesima potenza, balbetta commenti tecnici,  osservazioni asinesche e sgradevole bei modi. Parla solo di #messi senza capire che @Ronaldo è superumano  e @neymarjr ancora può e deve crescere ma ha una genialità spaziale!",anger,negative
"@francomeni @pavanmassimo @MATUIDIBlaise @kkoulibaly26 ...il loro stadio che viene squalificato per cori razzisti reiterati contro i napoletani - ovviamente, cori inventati dal potere -. Poverini! ...poverini! ...sempre derubati, sempre con questi arbitraggi contro! ...che facce da zoccole vecchie!",sadness,negative
"Nell'acquisto di @Cristiano da parte di @juventusfc non ci trovo nulla di onorevole, ma solo tanta disperazione da parte di chi vinto ed umiliato più volte, invece di battere l'avversario se lo compra.
@pisto_gol
@annatrieste
@Chiariello_CS
@RafAuriemma",sadness,negative
"@Cristiano bugiardo, hai scelto la #juve  solo perché @ADeLaurentiis ti ha rifiutato!! #CR7DAY",anger,negative
"@PReina25 Dai Beppino, è come dare la colpa alla Durex per aver messo il preservativo al contrario. Un errore tecnico",anger,negative
@Cristiano @juventusfc @ADeLaurentiis sei solo un coglione... E sfigato di merda.. E inutile che tu cerchi di prendere per il culo gli italiani e i napoletani @Cristiano é sempre stato tifoso bianconero e sempre lo sarà #SoloJuve (#NapoliEsplodi) #ADLperdentenato,anger,negative
"@indacobluesoul @ilmochi @GiovanniCarli8 @robertoCR82 @GiuxInter @OfficialRadja Mi spiace che tu sia costretta a soffrire per 350 giorni allanno. Io sono di Milano e ci sto da Dio. Ma il problema non è questo. Se mi dessero 5 mil di ingaggio/stipendio annui, ed io accettassi, poi non dovrei mettermi a piangere e dire Voglio tornare a casa. Siamoallasilo",sadness,negative
"@kkoulibaly26 Hanno avuto paura del più forte difensore del mondo, ma in questo caso hai sbagliato. Capisco che lammonizione non cè e che ti sei innervosito per questo, ma ti dovevi girare verso lo stadio e applaudirli e andartene. Allora eri ancora più grande..",sadness,negative
"@douglascosta vergognati pezzo di merda, questo è mancanza di rispetto per la città e per la squadra https://t.co/66AWXMWPmx",anger,negative
"@OfficialASRoma ...contano i 3 punti .. .. .  . ma sono dubbioso . .. .@leonsfdo ha venduto il miglio portiere al mondo @Alissonbecker e la difesa è una marmellata, il centrocampo è, a parte #DeRossi, imbarazzante . .. .",sadness,negative
@MPolitano16 pezzo di merda sei un cascatore bravo merda interista sei un frocio????,anger,negative
@realvarriale @sscnapoli @kkoulibaly26 Semplice è razzista!!!,anger,negative
Ok @juventusfc  aspetterò qualche giorno  per prendere online la maglia ufficiale di @Cristiano per mio figlio. Sito intasato https://t.co/InkoPlR7Qb,sadness,negative
"@glmdj @Cristiano Mazzarri e la solita litania di lamentele .... addirittura 2 rigori netti negati al toro ... da vomitare ?
Imparassero da Gattuso che dopo il furto subito giovedì,  con chi se le' presa? Con i suoi ...
???",anger,negative
"@leleadani @MuhammadAli @kkoulibaly26 Questa partita passerà alla storia per la vergogna che si è consumata nei confronti di un grandissimo giocatore, corretto e leale. In 2 avete balbettato qualcosa, si ci sono i buu, però quell applauso non si fa, il disgusto a casa non è arrivato, eravate li come spettatori.",anger,negative
"@PBPcalcio @Cristiano Buona cosa per il calcio italiano, pessima per chi vorrà vincere il campionato. Orribile per me che è il mio preferito, in assoluto, vederlo in un club italiano che non sia quello che tifo, anzi.... Peccato!",sadness,negative
Magari dico una cazzata però forti come @KMbappe a 19 anni neanche CR7 e Messi. Sembra di rivedere @Ronaldo.,anger,negative
"@joaome17 Sai quanto cazzo me ne frega? Vattene a fanculo, e pensaci due volte la prossima volta che vorrai sputare sul piatto su cui hai mangiato, probabilmente se non facevi la testa di cazzo eri già bello che in premier.",anger,negative
"@AlessandraAren2 @paulpogba Ma se perde la prossima lo esonerano, questo è il terzo anno per Mourinho allo United e la squadra non riesce a construire nemmeno un'azione.. Per non parlare dell'organizzazione difensiva..",sadness,negative
@chiellini Se ADL deve pensare alla propria squadra tu medita sulle tue false vittorie siete lo schifo del calcio.,anger,negative
"@realvarriale @kkoulibaly26 @sscnapoli @Lor_Insigne I nervi vi saltano per colpa di quel diffamatore di De Laurentiis, datevi una calmata, e smettetela di dire idiozie (designazione assurda...ma dai...)",anger,negative
"@AlviseCagnazzo @paulpogba @juventusfc il problema credo sia lo stipendio che ,assommato a quello di CR7 , varrebbe la metà del monte ingaggi totale",anger,negative
"@realvarriale @Cristiano Non sparare cazzate, l'ha portato fuori per non perdere tempo",anger,negative
@annatrieste @sscnapoli @Cristiano @mattinodinapoli Questa è proprio stronza. Cioè x scrivere un articolo usa 4 tifosi della Juve su una cosa che nemmeno ha sentito lei di persona. Tranquilla Ronaldo vi ha già conosciuto quando siete andati sotto l'albergo a disturbare prima di Napoli Real. Vergognatevi vittime del cazzo,anger,negative
@Lino_2701 @Rafinha Concordo e non serviva lamichevole persa per capirlo...,joy,negative
"Uno che non convoca @OfficialRadja per scelta tecnica NON CAPISCE UN CAZZO di calcio. Non si puó spiegare di nessun modo. Ma il peggio é che non solo perde il ninja che voleva essere..perde un paese intero. A volte gli allenatori perdono la testa, Ecco un chiaro caso. DAJE NINJA!",anger,negative
@equipedefrance in questo match troppo superiore alla @Uruguay...divario accentuato dall'assenza di @ECavaniOfficial... Sinceramente i transalpini nn si sono neanche impegnati più di tanto... Male in nostro #Bentancur #LBMundial,sadness,negative
@Francys14915402 @carmelitadurso @GrandeFratello @Striscia @Cristiano È  un merda di donna che si è  iscritta a casapAnd  è  una che insulta immigrati  omosessuali  e una merda fascista come quello imbecIlle di favoloso,anger,negative
Oggi ci ha messo del suo anche #Spalletti con i suoi cambi fasulli (#vecino e #lautaromartinez praticamente inutili)...mettere @KeitaBalde faceva schifo? #chievoInter,anger,negative
@joaome17 figlio di puttana le responsabilità sono tutte tue! Tanto noi giochiamo la Champions league tu massimo giocherai per la salvezza con i Wolves! Sei scarso https://t.co/d6zAyBBteU,anger,negative
@Adri_7UVE @tackleduro @gobboveroefiero @douglascosta @Lor_Insigne È uno schifo sempre contro la Juve sono solo dei poveracci,anger,negative
"vabbé, ma se arriva @Cristiano la @juventusfc parteciperà soltanto alla #UCL ... il campionato sarà inutile",anger,negative
@ang3for @Rafficaruso94 @dominetmilan ???????????Brutta la vita dei Cartonati! Non vi lasceremo più neppure le briciole! Chiedi al mafioso Giuseppe MAROTTA e al dopati @Asabob20 se alla @juventusfc si lavora o si fa come voi... si arranca!,anger,negative
"@1marcoo @PauDybala_JR Il raffronto sul ""culo"" non regge. O se vogliamo... noi per SFIGA, casomai, non ci siamo qualificati da primi già con 2 gg di anticipo in un girone, praticamente, dominato.
Ben diverso il ruolino di quel gruppo, nonostante la tantissima sfortuna che lo caratterizzò.",sadness,negative
@kkoulibaly26 Sei un grande!...l'unico difetto che hai è che non giochi qui a Bologna...uno come te direi che farebbe molto comodo. Comunque a parte gli scherzi dispiace che ancora oggi ci siano degli idioti che si comportano in questo modo. Non ti curar di loro...,sadness,negative
@svevons @GarethBale11 Peccato sia sempre rotto,sadness,negative
"@SergioRamos @MoSalah Se mia nonna avesse le ruote sarebbe una carriola. Hai fatto un fallo volontariamente e hai fatto uscire il migliore del #Liverpool senza ne meno scusarti , come sempre in fondo. Poi appena ti toccano fai la femminuccia : i campioni sono fatti di altra stoffa codardo",anger,negative
"@chiellini e vuoi pure fare la morale.?
Sei solo un ridicolo https://t.co/TFHI6Di2z0",anger,negative
In tutto ciò povero @Cuadrado che si vede togliere il 7 senza neanche essere avvisato rido fino a settembre ahahahahahahaha #CR7JUVE,sadness,negative
"@ManUtd_english @elkunaguero10 @Cristiano È un fake, non esiste nessun account ufficiale così, in più con 59 following e 1 follower è credibile? Il Manchester ha 18.4 M di follower ufficiali e questo post non esiste",anger,negative
@realvarriale @dries_mertens14 @PauDybala_JR @G_Higuain Dybala ha giocato 22 minuti deludente perché? Doveva segare dalla panchina? Che idiota,anger,negative
"@G_Higuain ti hanno già scaricato come una scarpa vecchia, per loro non sei nessuno, e adesso ti mandano via a calci nel culo x pagare CR7",anger,negative
#Benzema è un attimo @Cristiano uno sbruffone che ho sempre odiato e continuerò ad odiare.Voleva più soldi dal @realmadrid e li avrà .#fuckyou shit #CR7 UOMO DI MERDA.  @juventusfc avete fatto un buco nellacqua pazzesco cercate di uscirne con un acquisto decente COGLIONI https://t.co/0gBC0zz8Ly,anger,negative
"@kkoulibaly26 @VivInterNews Da interista, mi dispiace parecchio dellignoranza dimostrata stasera con i buu razzisti nei tuoi confronti, e me ne vergogno.. ma tu lapplauso lo hai rivolto allarbitro e lespulsione è automatica! #SiamoTuttiKoulibaly",anger,negative
@nannicoke @GiusEbbasta @francescoceccot @realvarriale @gallobelotti Non vale la pena xke non avete argomenti..quindi è meglio il silenzio..,anger,negative
Lo faccio sia con la destra sia con la sinistra FUCK off di nuovo  @dele_official,sadness,negative
"@VoceGiallorossa @Inter @OfficialRadja Naingolan all'Inter è da pazzi. Mai dare uomini di valore ad una diretta avversaria, è da irresponsabili.",anger,negative
@realvarriale @Cristiano Programmazione Mediaset vergognosa. Ma che è sta merda?,anger,negative
@paolorossi1965 @SergioRamos @MoSalah @simonestenti @SandroPello Lo penso anche io. Come del resto nella finale dellanno scorso @SergioRamos fece fuori @Cuadrado grazie a una simulazione vergognosa e impunita. https://t.co/iHUOuxTegk,anger,negative
@realvarriale @dries_mertens14 @PauDybala_JR @G_Higuain Mi vergogno di pagarti,anger,negative
@OfficialRadja Ti fa molto onore. Sei decisamente al di sopra di questj tristi peronaggi,joy,positive
@SkySport @Cristiano @juventusfc @sampdoria Uno schifo vergognoso!,anger,negative
"@realvarriale @kkoulibaly26 @sscnapoli @Lor_Insigne Questo non era un rigorino? Ululati a Koulibaly (orribili) sono alla stregua del ""chiellini uomo di merda"" di questo pomeriggio.",anger,negative
@Sebastiano83sz @douglascosta Meglio perdente che LADRI. Che tristezza gli juventini ???,sadness,negative
@ANTOPASQUINO @ChristianLembo2 @leonsfdo @Cristante rileggimi su Cristante e poi parli..se devi dire cazzate stai muto,anger,negative
"@Paolo_Bargiggia @andagn @Cristiano @juventusfc @realmadrid Ma secondo te.. nei giorni della trattativa del secolo, Agnelli va in vacanza?! Mi sembra ridicolo!",anger,negative
"@Cherylhollygdr @Cristiano Mi dispiace ma non posso....
Non possiamo io e lui",sadness,negative
"#Laziointer , più uomo di merda di @MauroIcardi , io ricordo solo @iomatrix23 .... merda per merda.. #intermerda #prescritti #finoallafine #MY7H https://t.co/TIkeq1rrLd",anger,negative
